name|split
S000393_P0008_T00|train
S000394_P0000_T00|train
S000394_P0004_T00|train
S000394_P0008_T00|train
S000395_P0000_T00|train
S000395_P0004_T00|train
S000395_P0008_T00|train
S000396_P0000_T00|train
S000396_P0004_T00|train
S000396_P0008_T00|train
S000397_P0000_T00|train
S000397_P0004_T00|train
S000397_P0008_T00|train
S000398_P0000_T00|train
S000398_P0004_T00|train
S000398_P0008_T00|train
S000399_P0000_T00|train
S000399_P0004_T00|train
S000399_P0008_T00|train
S000400_P0000_T00|train
S000400_P0004_T00|train
S000400_P0008_T00|train
S000401_P0000_T00|train
S000401_P0004_T00|train
S000401_P0008_T00|train
S000402_P0000_T00|train
S000402_P0004_T00|train
S000402_P0008_T00|train
S000403_P0000_T00|train
S000403_P0004_T00|train
S000403_P0008_T00|train
S000404_P0000_T00|train
S000404_P0004_T00|train
S000404_P0008_T00|train
S000405_P0000_T00|train
S000405_P0004_T00|train
S000405_P0008_T00|train
S000406_P0000_T00|train
S000406_P0004_T00|train
S000406_P0008_T00|train
S000407_P0000_T00|train
S000407_P0004_T00|train
S000407_P0008_T00|train
S000408_P0000_T00|train
S000408_P0004_T00|train
S000408_P0008_T00|train
S000409_P0000_T00|train
S000409_P0004_T00|train
S000409_P0008_T00|train
S000410_P0000_T00|train
S000410_P0004_T00|train
S000410_P0008_T00|train
S000411_P0000_T00|train
S000411_P0004_T00|train
S000411_P0008_T00|train
S000412_P0000_T00|train
S000412_P0004_T00|train
S000412_P0008_T00|train
S000413_P0000_T00|train
S000413_P0004_T00|train
S000413_P0008_T00|train
S000415_P0000_T00|train
S000415_P0004_T00|train
S000415_P0008_T00|train
S000416_P0000_T00|train
S000416_P0004_T00|train
S000416_P0008_T00|train
S000417_P0000_T00|train
S000417_P0004_T00|train
S000417_P0008_T00|train
S000418_P0000_T00|train
S000418_P0004_T00|train
S000418_P0008_T00|train
S000419_P0000_T00|train
S000419_P0004_T00|train
S000419_P0008_T00|train
S000420_P0000_T00|train
S000420_P0004_T00|train
S000420_P0008_T00|train
S000421_P0000_T00|train
S000421_P0004_T00|train
S000421_P0008_T00|train
S000422_P0000_T00|train
S000422_P0004_T00|train
S000422_P0008_T00|train
S000423_P0000_T00|train
S000423_P0004_T00|train
S000423_P0008_T00|train
S000424_P0000_T00|train
S000424_P0004_T00|train
S000424_P0008_T00|train
S000425_P0000_T00|train
S000425_P0004_T00|train
S000425_P0008_T00|train
S000426_P0000_T00|train
S000426_P0004_T00|train
S000426_P0008_T00|train
S000427_P0000_T00|train
S000427_P0004_T00|train
S000427_P0008_T00|train
S000428_P0000_T00|train
S000428_P0004_T00|train
S000428_P0008_T00|train
S000429_P0000_T00|train
S000429_P0004_T00|train
S000429_P0008_T00|train
S000430_P0000_T00|train
S000430_P0004_T00|train
S000430_P0008_T00|train
S000431_P0000_T00|train
S000431_P0004_T00|train
S000431_P0008_T00|train
S000432_P0000_T00|train
S000432_P0004_T00|train
S000432_P0008_T00|train
S000434_P0000_T00|train
S000434_P0004_T00|train
S000434_P0008_T00|train
S000435_P0000_T00|train
S000435_P0004_T00|train
S000435_P0008_T00|train
S000436_P0000_T00|train
S000436_P0004_T00|train
S000436_P0008_T00|train
S000437_P0000_T00|train
S000437_P0004_T00|train
S000437_P0008_T00|train
S000439_P0000_T00|train
S000439_P0004_T00|train
S000439_P0008_T00|train
S000441_P0000_T00|train
S000441_P0004_T00|train
S000441_P0008_T00|train
S000442_P0000_T00|train
S000442_P0004_T00|train
S000442_P0008_T00|train
S000443_P0000_T00|train
S000443_P0004_T00|train
S000443_P0008_T00|train
S000444_P0000_T00|train
S000444_P0004_T00|train
S000444_P0008_T00|train
S000445_P0000_T00|train
S000445_P0004_T00|train
S000445_P0008_T00|train
S000446_P0000_T00|train
S000446_P0004_T00|train
S000446_P0008_T00|train
S000447_P0000_T00|train
S000447_P0004_T00|train
S000447_P0008_T00|train
S000448_P0000_T00|train
S000448_P0004_T00|train
S000448_P0008_T00|train
S000449_P0000_T00|train
S000449_P0004_T00|train
S000449_P0008_T00|train
S000450_P0000_T00|train
S000450_P0004_T00|train
S000450_P0008_T00|train
S000451_P0000_T00|train
S000451_P0004_T00|train
S000451_P0008_T00|train
S000453_P0000_T00|train
S000453_P0004_T00|train
S000453_P0008_T00|train
S000454_P0000_T00|train
S000454_P0004_T00|train
S000454_P0008_T00|train
S000456_P0000_T00|train
S000456_P0004_T00|train
S000456_P0008_T00|train
S000457_P0000_T00|train
S000457_P0004_T00|train
S000457_P0008_T00|train
S000458_P0000_T00|train
S000458_P0004_T00|train
S000458_P0008_T00|train
S000459_P0000_T00|train
S000459_P0004_T00|train
S000459_P0008_T00|train
S000461_P0000_T00|train
S000461_P0004_T00|train
S000461_P0008_T00|train
S000462_P0000_T00|train
S000462_P0004_T00|train
S000462_P0008_T00|train
S000463_P0000_T00|train
S000463_P0004_T00|train
S000463_P0008_T00|train
S000465_P0000_T00|train
S000465_P0004_T00|train
S000465_P0008_T00|train
S000467_P0000_T00|train
S000467_P0004_T00|train
S000467_P0008_T00|train
S000469_P0000_T00|train
S000469_P0004_T00|train
S000469_P0008_T00|train
S000470_P0000_T00|train
S000470_P0004_T00|train
S000470_P0008_T00|train
S000471_P0000_T00|train
S000471_P0004_T00|train
S000471_P0008_T00|train
S000472_P0000_T00|train
S000472_P0004_T00|train
S000472_P0008_T00|train
S000473_P0000_T00|train
S000473_P0004_T00|train
S000473_P0008_T00|train
S000474_P0000_T00|train
S000474_P0004_T00|train
S000474_P0008_T00|train
S000476_P0000_T00|train
S000476_P0004_T00|train
S000476_P0008_T00|train
S000477_P0000_T00|train
S000477_P0004_T00|train
S000477_P0008_T00|train
S000478_P0000_T00|train
S000478_P0004_T00|train
S000478_P0008_T00|train
S000479_P0000_T00|train
S000479_P0004_T00|train
S000479_P0008_T00|train
S000480_P0000_T00|train
S000480_P0004_T00|train
S000480_P0008_T00|train
S000481_P0000_T00|train
S000481_P0004_T00|train
S000481_P0008_T00|train
S000482_P0000_T00|train
S000482_P0004_T00|train
S000482_P0008_T00|train
S000483_P0000_T00|train
S000483_P0004_T00|train
S000483_P0008_T00|train
S000484_P0000_T00|train
S000484_P0004_T00|train
S000484_P0008_T00|train
S000485_P0000_T00|train
S000485_P0004_T00|train
S000485_P0008_T00|train
S000486_P0000_T00|train
S000486_P0004_T00|train
S000486_P0008_T00|train
S000487_P0000_T00|train
S000487_P0004_T00|train
S000487_P0008_T00|train
S000488_P0000_T00|train
S000488_P0004_T00|train
S000488_P0008_T00|train
S000489_P0000_T00|train
S000489_P0004_T00|train
S000489_P0008_T00|train
S000490_P0000_T00|train
S000490_P0004_T00|train
S000490_P0008_T00|train
S000491_P0000_T00|train
S000491_P0004_T00|train
S000491_P0008_T00|train
S000492_P0000_T00|train
S000492_P0004_T00|train
S000492_P0008_T00|train
S000493_P0000_T00|train
S000493_P0004_T00|train
S000493_P0008_T00|train
S000494_P0000_T00|train
S000494_P0004_T00|train
S000494_P0008_T00|train
S000495_P0000_T00|train
S000495_P0004_T00|train
S000495_P0008_T00|train
S000497_P0000_T00|train
S000497_P0004_T00|train
S000497_P0008_T00|train
S000498_P0000_T00|train
S000498_P0004_T00|train
S000498_P0008_T00|train
S000499_P0000_T00|train
S000499_P0004_T00|train
S000499_P0008_T00|train
S000500_P0000_T00|train
S000500_P0004_T00|train
S000500_P0008_T00|train
S000501_P0000_T00|train
S000501_P0004_T00|train
S000501_P0008_T00|train
S000503_P0000_T00|train
S000503_P0004_T00|train
S000503_P0008_T00|train
S000505_P0000_T00|train
S000505_P0004_T00|train
S000505_P0008_T00|train
S000506_P0000_T00|train
S000506_P0004_T00|train
S000506_P0008_T00|train
S000507_P0000_T00|train
S000507_P0004_T00|train
S000507_P0008_T00|train
S000508_P0000_T00|train
S000508_P0004_T00|train
S000508_P0008_T00|train
S000509_P0000_T00|train
S000509_P0004_T00|train
S000509_P0008_T00|train
S000510_P0000_T00|train
S000510_P0004_T00|train
S000510_P0008_T00|train
S000511_P0000_T00|train
S000511_P0004_T00|train
S000511_P0008_T00|train
S000512_P0000_T00|train
S000512_P0004_T00|train
S000512_P0008_T00|train
S000513_P0000_T00|train
S000513_P0004_T00|train
S000513_P0008_T00|train
S000514_P0000_T00|train
S000514_P0004_T00|train
S000514_P0008_T00|train
S000515_P0000_T00|train
S000515_P0004_T00|train
S000515_P0008_T00|train
S000516_P0000_T00|train
S000516_P0004_T00|train
S000516_P0008_T00|train
S000517_P0000_T00|train
S000517_P0004_T00|train
S000517_P0008_T00|train
S000518_P0000_T00|train
S000518_P0004_T00|train
S000518_P0008_T00|train
S000519_P0000_T00|train
S000519_P0004_T00|train
S000519_P0008_T00|train
S000520_P0000_T00|train
S000520_P0004_T00|train
S000520_P0008_T00|train
S000521_P0000_T00|train
S000521_P0004_T00|train
S000521_P0008_T00|train
S000522_P0000_T00|train
S000522_P0004_T00|train
S000522_P0008_T00|train
S000523_P0000_T00|train
S000523_P0004_T00|train
S000523_P0008_T00|train
S000524_P0000_T00|train
S000524_P0004_T00|train
S000524_P0008_T00|train
S000525_P0000_T00|train
S000525_P0004_T00|train
S000525_P0008_T00|train
S000526_P0000_T00|train
S000526_P0004_T00|train
S000526_P0008_T00|train
S000527_P0000_T00|train
S000527_P0004_T00|train
S000527_P0008_T00|train
S000528_P0000_T00|train
S000528_P0004_T00|train
S000528_P0008_T00|train
S000529_P0000_T00|train
S000529_P0004_T00|train
S000529_P0008_T00|train
S000530_P0000_T00|train
S000530_P0004_T00|train
S000530_P0008_T00|train
S000531_P0000_T00|train
S000531_P0004_T00|train
S000531_P0008_T00|train
S000532_P0000_T00|train
S000532_P0004_T00|train
S000532_P0008_T00|train
S000533_P0000_T00|train
S000533_P0004_T00|train
S000533_P0008_T00|train
S000534_P0000_T00|train
S000534_P0004_T00|train
S000534_P0008_T00|train
S000535_P0000_T00|train
S000535_P0004_T00|train
S000535_P0008_T00|train
S000536_P0000_T00|train
S000536_P0004_T00|train
S000536_P0008_T00|train
S000537_P0000_T00|train
S000537_P0004_T00|train
S000537_P0008_T00|train
S000538_P0000_T00|train
S000538_P0004_T00|train
S000538_P0008_T00|train
S000539_P0000_T00|train
S000539_P0004_T00|train
S000539_P0008_T00|train
S000540_P0000_T00|train
S000540_P0004_T00|train
S000540_P0008_T00|train
S000541_P0000_T00|train
S000541_P0004_T00|train
S000541_P0008_T00|train
S000542_P0000_T00|train
S000542_P0004_T00|train
S000542_P0008_T00|train
S000543_P0000_T00|train
S000543_P0004_T00|train
S000543_P0008_T00|train
S000544_P0000_T00|train
S000544_P0004_T00|train
S000544_P0008_T00|train
S000545_P0000_T00|train
S000545_P0004_T00|train
S000545_P0008_T00|train
S000546_P0000_T00|train
S000546_P0004_T00|train
S000546_P0008_T00|train
S000547_P0000_T00|train
S000547_P0004_T00|train
S000547_P0008_T00|train
S000548_P0000_T00|train
S000548_P0004_T00|train
S000548_P0008_T00|train
S000549_P0000_T00|train
S000549_P0004_T00|train
S000549_P0008_T00|train
S000551_P0000_T00|train
S000551_P0004_T00|train
S000551_P0008_T00|train
S000552_P0000_T00|train
S000552_P0004_T00|train
S000552_P0008_T00|train
S000553_P0000_T00|train
S000553_P0004_T00|train
S000553_P0008_T00|train
S000554_P0000_T00|train
S000554_P0004_T00|train
S000554_P0008_T00|train
S000555_P0000_T00|train
S000555_P0004_T00|train
S000555_P0008_T00|train
S000556_P0000_T00|train
S000556_P0004_T00|train
S000556_P0008_T00|train
S000557_P0000_T00|train
S000557_P0004_T00|train
S000557_P0008_T00|train
S000558_P0000_T00|train
S000558_P0004_T00|train
S000558_P0008_T00|train
S000559_P0000_T00|train
S000559_P0004_T00|train
S000559_P0008_T00|train
S000562_P0000_T00|train
S000562_P0004_T00|train
S000562_P0008_T00|train
S000563_P0000_T00|train
S000563_P0004_T00|train
S000563_P0008_T00|train
S000564_P0000_T00|train
S000564_P0004_T00|train
S000564_P0008_T00|train
S000565_P0000_T00|train
S000565_P0004_T00|train
S000565_P0008_T00|train
S000566_P0000_T00|train
S000566_P0004_T00|train
S000566_P0008_T00|train
S000567_P0000_T00|train
S000567_P0004_T00|train
S000567_P0008_T00|train
S000569_P0000_T00|train
S000569_P0004_T00|train
S000569_P0008_T00|train
S000570_P0000_T00|train
S000570_P0004_T00|train
S000570_P0008_T00|train
S000571_P0000_T00|train
S000571_P0004_T00|train
S000571_P0008_T00|train
S000572_P0000_T00|train
S000572_P0004_T00|train
S000572_P0008_T00|train
S000574_P0000_T00|train
S000574_P0004_T00|train
S000574_P0008_T00|train
S000575_P0000_T00|train
S000575_P0004_T00|train
S000575_P0008_T00|train
S000577_P0000_T00|train
S000577_P0004_T00|train
S000577_P0008_T00|train
S000579_P0000_T00|train
S000579_P0004_T00|train
S000579_P0008_T00|train
S000580_P0000_T00|train
S000580_P0004_T00|train
S000580_P0008_T00|train
S000581_P0000_T00|train
S000581_P0004_T00|train
S000581_P0008_T00|train
S000582_P0000_T00|train
S000582_P0004_T00|train
S000582_P0008_T00|train
S000583_P0000_T00|train
S000583_P0004_T00|train
S000583_P0008_T00|train
S000584_P0000_T00|train
S000584_P0004_T00|train
S000584_P0008_T00|train
S000585_P0000_T00|train
S000585_P0004_T00|train
S000585_P0008_T00|train
S000586_P0000_T00|train
S000586_P0004_T00|train
S000586_P0008_T00|train
S000587_P0000_T00|train
S000587_P0004_T00|train
S000587_P0008_T00|train
S000588_P0000_T00|train
S000588_P0004_T00|train
S000588_P0008_T00|train
S000589_P0000_T00|train
S000589_P0004_T00|train
S000589_P0008_T00|train
S000590_P0000_T00|train
S000590_P0004_T00|train
S000590_P0008_T00|train
S000591_P0000_T00|train
S000591_P0004_T00|train
S000591_P0008_T00|train
S000592_P0000_T00|train
S000592_P0004_T00|train
S000592_P0008_T00|train
S000593_P0000_T00|train
S000593_P0004_T00|train
S000593_P0008_T00|train
S000594_P0000_T00|train
S000594_P0004_T00|train
S000594_P0008_T00|train
S000595_P0000_T00|train
S000595_P0004_T00|train
S000595_P0008_T00|train
S000596_P0000_T00|train
S000596_P0004_T00|train
S000596_P0008_T00|train
S000597_P0000_T00|train
S000597_P0004_T00|train
S000597_P0008_T00|train
S000599_P0000_T00|train
S000599_P0004_T00|train
S000599_P0008_T00|train
S000600_P0000_T00|train
S000600_P0004_T00|train
S000600_P0008_T00|train
S000601_P0000_T00|train
S000601_P0004_T00|train
S000601_P0008_T00|train
S000602_P0000_T00|train
S000602_P0004_T00|train
S000602_P0008_T00|train
S000604_P0000_T00|train
S000604_P0004_T00|train
S000604_P0008_T00|train
S000605_P0000_T00|train
S000605_P0004_T00|train
S000605_P0008_T00|train
S000606_P0000_T00|train
S000606_P0004_T00|train
S000606_P0008_T00|train
S000607_P0000_T00|train
S000607_P0004_T00|train
S000607_P0008_T00|train
S000608_P0000_T00|train
S000608_P0004_T00|train
S000608_P0008_T00|train
S000609_P0000_T00|train
S000609_P0004_T00|train
S000609_P0008_T00|train
S000610_P0000_T00|train
S000610_P0004_T00|train
S000610_P0008_T00|train
S000611_P0000_T00|train
S000611_P0004_T00|train
S000611_P0008_T00|train
S000612_P0000_T00|train
S000612_P0004_T00|train
S000612_P0008_T00|train
S000613_P0000_T00|train
S000613_P0004_T00|train
S000613_P0008_T00|train
S000614_P0000_T00|train
S000614_P0004_T00|train
S000615_P0000_T00|train
S000615_P0004_T00|train
S000615_P0008_T00|train
S000617_P0000_T00|train
S000617_P0004_T00|train
S000617_P0008_T00|train
S000618_P0000_T00|train
S000618_P0004_T00|train
S000618_P0008_T00|train
S000619_P0000_T00|train
S000619_P0004_T00|train
S000619_P0008_T00|train
S000621_P0000_T00|train
S000621_P0004_T00|train
S000621_P0008_T00|train
S000622_P0000_T00|train
S000622_P0004_T00|train
S000622_P0008_T00|train
S000623_P0000_T00|train
S000623_P0004_T00|train
S000623_P0008_T00|train
S000624_P0000_T00|train
S000624_P0004_T00|train
S000624_P0008_T00|train
S000626_P0000_T00|train
S000626_P0004_T00|train
S000626_P0008_T00|train
S000627_P0000_T00|train
S000627_P0004_T00|train
S000627_P0008_T00|train
S000628_P0000_T00|train
S000628_P0004_T00|train
S000628_P0008_T00|train
S000629_P0000_T00|train
S000629_P0004_T00|train
S000629_P0008_T00|train
S000630_P0000_T00|train
S000630_P0004_T00|train
S000630_P0008_T00|train
S000631_P0000_T00|train
S000631_P0004_T00|train
S000631_P0008_T00|train
S000632_P0000_T00|train
S000632_P0004_T00|train
S000632_P0008_T00|train
S000633_P0000_T00|train
S000633_P0004_T00|train
S000633_P0008_T00|train
S000634_P0000_T00|train
S000634_P0004_T00|train
S000634_P0008_T00|train
S000635_P0000_T00|train
S000635_P0004_T00|train
S000635_P0008_T00|train
S000636_P0000_T00|train
S000636_P0004_T00|train
S000636_P0008_T00|train
S000639_P0000_T00|train
S000639_P0004_T00|train
S000639_P0008_T00|train
S000640_P0000_T00|train
S000640_P0004_T00|train
S000640_P0008_T00|train
S000641_P0000_T00|train
S000641_P0004_T00|train
S000641_P0008_T00|train
S000642_P0000_T00|train
S000642_P0004_T00|train
S000642_P0008_T00|train
S000643_P0000_T00|train
S000643_P0004_T00|train
S000643_P0008_T00|train
S000644_P0000_T00|train
S000644_P0004_T00|train
S000644_P0008_T00|train
S000645_P0000_T00|train
S000645_P0004_T00|train
S000645_P0008_T00|train
S000646_P0000_T00|train
S000646_P0004_T00|train
S000646_P0008_T00|train
S000647_P0000_T00|train
S000647_P0004_T00|train
S000647_P0008_T00|train
S000648_P0000_T00|train
S000648_P0004_T00|train
S000648_P0008_T00|train
S000649_P0000_T00|train
S000649_P0004_T00|train
S000649_P0008_T00|train
S000650_P0000_T00|train
S000650_P0004_T00|train
S000650_P0008_T00|train
S000651_P0000_T00|train
S000651_P0004_T00|train
S000651_P0008_T00|train
S000652_P0000_T00|train
S000652_P0004_T00|train
S000652_P0008_T00|train
S000653_P0000_T00|train
S000653_P0004_T00|train
S000653_P0008_T00|train
S000654_P0000_T00|train
S000654_P0004_T00|train
S000654_P0008_T00|train
S000655_P0000_T00|train
S000655_P0004_T00|train
S000657_P0000_T00|train
S000657_P0004_T00|train
S000657_P0008_T00|train
S000658_P0000_T00|train
S000658_P0004_T00|train
S000658_P0008_T00|train
S000659_P0000_T00|train
S000659_P0004_T00|train
S000659_P0008_T00|train
S000660_P0000_T00|train
S000660_P0004_T00|train
S000660_P0008_T00|train
S000661_P0000_T00|train
S000661_P0004_T00|train
S000661_P0008_T00|train
S000662_P0000_T00|train
S000662_P0004_T00|train
S000662_P0008_T00|train
S000663_P0000_T00|train
S000663_P0004_T00|train
S000663_P0008_T00|train
S000664_P0000_T00|train
S000664_P0004_T00|train
S000664_P0008_T00|train
S000665_P0000_T00|train
S000665_P0004_T00|train
S000665_P0008_T00|train
S000666_P0000_T00|train
S000666_P0004_T00|train
S000666_P0008_T00|train
S000667_P0000_T00|train
S000667_P0004_T00|train
S000667_P0008_T00|train
S000668_P0000_T00|train
S000668_P0004_T00|train
S000668_P0008_T00|train
S000670_P0000_T00|train
S000670_P0004_T00|train
S000670_P0008_T00|train
S000671_P0000_T00|train
S000671_P0004_T00|train
S000671_P0008_T00|train
S000672_P0000_T00|train
S000672_P0004_T00|train
S000672_P0008_T00|train
S000674_P0000_T00|train
S000674_P0004_T00|train
S000674_P0008_T00|train
S000675_P0000_T00|train
S000675_P0004_T00|train
S000675_P0008_T00|train
S000676_P0000_T00|train
S000676_P0004_T00|train
S000676_P0008_T00|train
S000677_P0000_T00|train
S000677_P0004_T00|train
S000677_P0008_T00|train
S000678_P0000_T00|train
S000678_P0004_T00|train
S000678_P0008_T00|train
S000679_P0000_T00|train
S000679_P0004_T00|train
S000679_P0008_T00|train
S000680_P0000_T00|train
S000680_P0004_T00|train
S000680_P0008_T00|train
S000681_P0000_T00|train
S000681_P0004_T00|train
S000681_P0008_T00|train
S000682_P0000_T00|train
S000682_P0004_T00|train
S000682_P0008_T00|train
S000683_P0000_T00|train
S000683_P0004_T00|train
S000683_P0008_T00|train
S000684_P0000_T00|train
S000684_P0004_T00|train
S000684_P0008_T00|train
S000685_P0000_T00|train
S000685_P0004_T00|train
S000685_P0008_T00|train
S000686_P0000_T00|train
S000686_P0004_T00|train
S000686_P0008_T00|train
S000687_P0000_T00|train
S000687_P0004_T00|train
S000687_P0008_T00|train
S000688_P0000_T00|train
S000688_P0004_T00|train
S000688_P0008_T00|train
S000689_P0000_T00|train
S000689_P0004_T00|train
S000689_P0008_T00|train
S000691_P0000_T00|train
S000691_P0004_T00|train
S000691_P0008_T00|train
S000692_P0000_T00|train
S000692_P0004_T00|train
